codigo_ibge,ano,turno,data_eleicao,cargo,aptos,secoes,comparecimento,abstencoes,votos_validos,votos_brancos,votos_nulos,votos_nominais,votos_legenda
4201257,2016,1,2016-10-02,vereador,8282,28,7456,826,7180,120,156,6915,265
4201273,2016,1,2016-10-02,prefeito,3826,16,3554,272,3473,24,57,3473,0
4201273,2016,1,2016-10-02,vereador,3826,16,3554,272,3492,16,46,3351,141
4201307,2016,1,2016-10-02,prefeito,19596,53,17023,2573,15931,436,656,15931,0
4201307,2016,1,2016-10-02,vereador,19596,53,17023,2573,16260,387,376,15141,1119
4201406,2016,1,2016-10-02,prefeito,48259,139,40756,7503,37564,1372,1820,37564,0
4201406,2016,1,2016-10-02,vereador,48259,139,40756,7503,38336,1344,1076,34397,3939
4201505,2016,1,2016-10-02,prefeito,6378,18,5917,461,5782,41,94,5782,0
4201505,2016,1,2016-10-02,vereador,6378,18,5917,461,5784,47,86,5549,235
4201604,2016,1,2016-10-02,prefeito,3140,11,2924,216,2853,19,52,2853,0
4201604,2016,1,2016-10-02,vereador,3140,11,2924,216,2863,22,39,2759,104
4201653,2016,1,2016-10-02,prefeito,2304,8,2210,94,2153,9,48,2153,0
4201653,2016,1,2016-10-02,vereador,2304,8,2210,94,2181,11,18,2096,85
4201703,2016,1,2016-10-02,prefeito,6305,20,5521,784,5186,140,195,5186,0
4201703,2016,1,2016-10-02,vereador,6305,20,5521,784,5197,173,151,4900,297
4201802,2016,1,2016-10-02,prefeito,2902,7,2697,205,2615,27,55,2615,0
4201802,2016,1,2016-10-02,vereador,2902,7,2697,205,2650,19,28,2535,115
4201901,2016,1,2016-10-02,prefeito,4803,17,4550,253,4321,78,151,4321,0
4201901,2016,1,2016-10-02,vereador,4803,17,4550,253,4377,80,93,4208,169
4201950,2016,1,2016-10-02,prefeito,10333,28,8725,1608,8073,258,394,8073,0
4201950,2016,1,2016-10-02,vereador,10333,28,8725,1608,8341,167,217,7770,571
4202008,2016,1,2016-10-02,prefeito,91438,247,70702,20736,65889,1855,2958,65889,0
4202008,2016,1,2016-10-02,vereador,91438,247,70702,20736,63898,3303,3501,61204,2694
4202057,2016,1,2016-10-02,prefeito,9607,25,8211,1396,7898,78,235,7898,0
4202057,2016,1,2016-10-02,vereador,9607,25,8211,1396,7918,91,202,7555,363
4202073,2016,1,2016-10-02,prefeito,8161,22,6949,1212,6573,105,271,6573,0
4202073,2016,1,2016-10-02,vereador,8161,22,6949,1212,6636,125,188,6279,357
4202081,2016,1,2016-10-02,prefeito,2810,9,2588,222,2520,24,44,2520,0
4202081,2016,1,2016-10-02,vereador,2810,9,2588,222,2514,32,42,2399,115
4202099,2016,1,2016-10-02,prefeito,1931,6,1752,179,1633,56,63,1633,0
4202099,2016,1,2016-10-02,vereador,1931,6,1752,179,1701,23,28,1639,62
4202107,2016,1,2016-10-02,prefeito,21334,57,17396,3938,16016,462,918,16016,0
4202107,2016,1,2016-10-02,vereador,21334,57,17396,3938,16238,531,627,15415,823
4202131,2016,1,2016-10-02,prefeito,5098,17,4593,505,4430,67,96,4430,0
4202131,2016,1,2016-10-02,vereador,5098,17,4593,505,4478,62,53,4283,195
4202156,2016,1,2016-10-02,prefeito,2486,8,2308,178,2261,20,27,2261,0
4202156,2016,1,2016-10-02,vereador,2486,8,2308,178,2263,18,27,2168,95
4202206,2016,1,2016-10-02,prefeito,8182,25,7276,906,6955,103,218,6955,0
4202206,2016,1,2016-10-02,vereador,8182,25,7276,906,6946,164,166,6590,356
4202305,2016,1,2016-10-02,prefeito,45568,141,41546,4022,37298,1589,2659,37298,0
4202305,2016,1,2016-10-02,vereador,45568,141,41546,4022,37912,1767,1867,36125,1787
4202404,2016,1,2016-10-02,prefeito,230167,700,209344,20823,180879,9266,19199,180879,0
4202404,2016,1,2016-10-02,vereador,230167,700,209344,20823,177611,14271,17462,167481,10130
4202438,2016,1,2016-10-02,prefeito,3139,11,2976,163,2895,20,61,2895,0
4202438,2016,1,2016-10-02,vereador,3139,11,2976,163,2901,19,56,2788,113
4202453,2016,1,2016-10-02,prefeito,13262,37,11376,1886,10699,198,479,10699,0
4202453,2016,1,2016-10-02,vereador,13262,37,11376,1886,10848,216,312,10500,348
4202503,2016,1,2016-10-02,prefeito,3658,14,3288,370,1518,43,100,1518,0
4202503,2016,1,2016-10-02,vereador,3658,14,3288,370,3187,41,60,3003,184
4202537,2016,1,2016-10-02,prefeito,2473,8,2308,165,2253,18,37,2253,0
4202537,2016,1,2016-10-02,vereador,2473,8,2308,165,2270,19,19,2179,91
4202578,2016,1,2016-10-02,prefeito,1917,7,1793,124,1746,13,34,1746,0
4202578,2016,1,2016-10-02,vereador,1917,7,1793,124,1759,15,19,1687,72
4202602,2016,1,2016-10-02,prefeito,7142,25,5964,1178,5535,150,279,5535,0
4202602,2016,1,2016-10-02,vereador,7142,25,5964,1178,5721,98,145,5402,319
4202701,2016,1,2016-10-02,prefeito,4253,14,3998,255,3801,77,120,3801,0
4202701,2016,1,2016-10-02,vereador,4253,14,3998,255,3854,55,89,3727,127
4202800,2016,1,2016-10-02,prefeito,22836,66,20521,2315,19722,272,527,19722,0
4202800,2016,1,2016-10-02,vereador,22836,66,20521,2315,19885,325,311,18946,939
4202859,2016,1,2016-10-02,prefeito,3325,10,3045,280,2980,9,56,2980,0
4202859,2016,1,2016-10-02,vereador,3325,10,3045,280,3006,14,25,2891,115
4202875,2016,1,2016-10-02,prefeito,3046,12,2842,204,2775,25,42,2775,0
4202875,2016,1,2016-10-02,vereador,3046,12,2842,204,2707,32,103,2593,114
4202909,2016,1,2016-10-02,prefeito,84382,226,71803,12579,62204,3171,6428,62204,0
4202909,2016,1,2016-10-02,vereador,84382,226,71803,12579,63125,3789,4889,60357,2768
4203006,2016,1,2016-10-02,prefeito,51645,150,42287,9358,38652,1794,1841,38652,0
4203006,2016,1,2016-10-02,vereador,51645,150,42287,9358,38718,2315,1254,36183,2535
4203105,2016,1,2016-10-02,prefeito,4991,20,4344,647,2744,579,1021,2744,0
4203105,2016,1,2016-10-02,vereador,4991,20,4344,647,3893,148,303,3719,174
4203154,2016,1,2016-10-02,prefeito,3510,12,3096,414,3031,20,45,3031,0
4203154,2016,1,2016-10-02,vereador,3510,12,3096,414,3043,21,32,2904,139
4203204,2016,1,2016-10-02,prefeito,42594,115,35508,7086,33130,948,1430,33130,0
4203204,2016,1,2016-10-02,vereador,42594,115,35508,7086,33074,1145,1289,31494,1580
4203253,2016,1,2016-10-02,prefeito,3080,11,2845,235,2763,23,59,2763,0
4203253,2016,1,2016-10-02,vereador,3080,11,2845,235,2799,21,25,2683,116
4203303,2016,1,2016-10-02,prefeito,9480,25,8319,1161,7891,129,299,7891,0
4203303,2016,1,2016-10-02,vereador,9480,25,8319,1161,7970,163,186,7518,452
4203402,2016,1,2016-10-02,prefeito,6140,22,5489,651,5167,112,210,5167,0
4203402,2016,1,2016-10-02,vereador,6140,22,5489,651,5313,88,88,5045,268
4203501,2016,1,2016-10-02,prefeito,7362,25,6400,962,6086,90,224,6086,0
4203501,2016,1,2016-10-02,vereador,7362,25,6400,962,6153,136,111,5789,364
4203600,2016,1,2016-10-02,prefeito,25466,75,21341,4125,20497,337,507,20497,0
4203600,2016,1,2016-10-02,vereador,25466,75,21341,4125,19967,847,527,18542,1425
4203709,2016,1,2016-10-02,prefeito,9235,26,8209,1026,7864,120,225,7864,0
4203709,2016,1,2016-10-02,vereador,9235,26,8209,1026,7882,160,167,7543,339
4203808,2016,1,2016-10-02,prefeito,41734,129,34638,7096,32366,916,1356,32366,0
4203808,2016,1,2016-10-02,vereador,41734,129,34638,7096,32322,1358,958,30557,1765
4203907,2016,1,2016-10-02,prefeito,16285,47,14133,2152,13247,342,544,13247,0
4203907,2016,1,2016-10-02,vereador,16285,47,14133,2152,13234,519,380,12484,750
4203956,2016,1,2016-10-02,prefeito,17148,50,15164,1984,14184,290,690,14184,0
4203956,2016,1,2016-10-02,vereador,17148,50,15164,1984,14430,322,412,13890,540
4204004,2016,1,2016-10-02,prefeito,7423,24,6594,829,6292,128,174,6292,0
4204004,2016,1,2016-10-02,vereador,7423,24,6594,829,6348,129,117,6019,329
4204103,2016,1,2016-10-02,prefeito,4510,15,4253,257,4151,33,69,4151,0
4204103,2016,1,2016-10-02,vereador,4510,15,4253,257,4174,37,42,4002,172
4204152,2016,1,2016-10-02,prefeito,2476,9,2397,79,2339,16,42,2339,0
4204152,2016,1,2016-10-02,vereador,2476,9,2397,79,2356,13,28,2276,80
4204178,2016,1,2016-10-02,prefeito,3167,12,2939,228,2846,29,64,2846,0
4204178,2016,1,2016-10-02,vereador,3167,12,2939,228,2868,22,49,2751,117
4204194,2016,1,2016-10-02,prefeito,2416,9,2339,77,2293,10,36,2293,0
4204194,2016,1,2016-10-02,vereador,2416,9,2339,77,2316,5,18,2253,63
4204202,2016,1,2016-10-02,prefeito,140526,387,119281,21245,107071,5089,7121,107071,0
4204202,2016,1,2016-10-02,vereador,140526,387,119281,21245,108327,6574,4380,103125,5202
4204251,2016,1,2016-10-02,prefeito,13481,36,11692,1789,11073,184,435,11073,0
4204251,2016,1,2016-10-02,vereador,13481,36,11692,1789,11085,279,328,10628,457
4204301,2016,1,2016-10-02,prefeito,56152,186,47772,8380,44545,1267,1960,44545,0
4204301,2016,1,2016-10-02,vereador,56152,186,47772,8380,44809,1631,1332,42220,2589
4204350,2016,1,2016-10-02,prefeito,3970,11,3607,363,2253,611,743,2253,0
4204350,2016,1,2016-10-02,vereador,3970,11,3607,363,3410,93,104,3266,144
4204400,2016,1,2016-10-02,prefeito,8208,29,7415,793,7065,104,246,7065,0
4204400,2016,1,2016-10-02,vereador,8208,29,7415,793,7148,152,115,6756,392
4204459,2016,1,2016-10-02,prefeito,2152,7,2010,142,1982,9,19,1982,0
4204459,2016,1,2016-10-02,vereador,2152,7,2010,142,1978,12,20,1893,85
4204509,2016,1,2016-10-02,prefeito,11612,33,10091,1521,9420,202,469,9420,0
4204509,2016,1,2016-10-02,vereador,11612,33,10091,1521,9536,257,298,9129,407
4204558,2016,1,2016-10-02,prefeito,11970,39,10527,1443,10049,190,288,10049,0
4204558,2016,1,2016-10-02,vereador,11970,39,10527,1443,10188,179,160,9653,535
4204608,2016,1,2016-10-02,prefeito,141667,395,119318,22349,109339,3512,6467,109339,0
4204608,2016,1,2016-10-02,vereador,141667,395,119318,22349,108788,5728,4802,101269,7519
4204707,2016,1,2016-10-02,prefeito,8835,27,7921,914,7415,164,342,7415,0
4204707,2016,1,2016-10-02,vereador,8835,27,7921,914,7285,127,509,6906,379
4204756,2016,1,2016-10-02,prefeito,1759,5,1686,73,1649,10,27,1649,0
4204756,2016,1,2016-10-02,vereador,1759,5,1686,73,1670,5,11,1605,65
4204806,2016,1,2016-10-02,prefeito,30185,85,24344,5841,20018,1741,2585,20018,0
4204806,2016,1,2016-10-02,vereador,30185,85,24344,5841,22359,1019,966,20649,1710
4204905,2016,1,2016-10-02,prefeito,6911,22,6341,570,5963,154,224,5963,0
4204905,2016,1,2016-10-02,vereador,6911,22,6341,570,6110,109,122,5864,246
4205001,2016,1,2016-10-02,prefeito,11885,39,9797,2088,9324,156,317,9324,0
4205001,2016,1,2016-10-02,vereador,11885,39,9797,2088,9497,152,148,8896,601
4205100,2016,1,2016-10-02,prefeito,3109,9,2931,178,2832,21,78,2832,0
4205100,2016,1,2016-10-02,vereador,3109,9,2931,178,2878,15,38,2768,110
4205159,2016,1,2016-10-02,prefeito,2946,8,2684,262,2632,25,27,2632,0
4205159,2016,1,2016-10-02,vereador,2946,8,2684,262,2622,31,31,2492,130
4205175,2016,1,2016-10-02,prefeito,2948,9,2696,252,2633,16,47,2633,0
4205175,2016,1,2016-10-02,vereador,2948,9,2696,252,2653,18,25,2562,91
4205191,2016,1,2016-10-02,prefeito,3023,8,2593,430,2515,32,46,2515,0
4205191,2016,1,2016-10-02,vereador,3023,8,2593,430,2540,22,31,2436,104
4205209,2016,1,2016-10-02,prefeito,3906,15,3607,299,3506,29,72,3506,0
4205209,2016,1,2016-10-02,vereador,3906,15,3607,299,3498,45,64,3337,161
4205308,2016,1,2016-10-02,prefeito,8548,27,7520,1028,6966,208,346,6966,0
4205308,2016,1,2016-10-02,vereador,8548,27,7520,1028,6946,311,263,6451,495
4205357,2016,1,2016-10-02,prefeito,1786,6,1651,135,1589,19,43,1589,0
4205357,2016,1,2016-10-02,vereador,1786,6,1651,135,1598,11,42,1526,72
4205407,2016,1,2016-10-02,prefeito,316260,981,277533,38727,248092,9674,19767,248092,0
4205407,2016,1,2016-10-02,vereador,316260,981,277533,38727,241594,16117,19822,226765,14829
4205431,2016,1,2016-10-02,prefeito,2337,9,2225,112,2160,21,44,2160,0
4205431,2016,1,2016-10-02,vereador,2337,9,2225,112,2193,14,18,2093,100
4205456,2016,1,2016-10-02,prefeito,18631,52,16880,1751,16010,333,537,16010,0
4205456,2016,1,2016-10-02,vereador,18631,52,16880,1751,16278,344,258,15600,678
4205506,2016,1,2016-10-02,prefeito,27173,82,22179,4994,21041,468,670,21041,0
4205506,2016,1,2016-10-02,vereador,27173,82,22179,4994,20921,784,474,19708,1213
4205555,2016,1,2016-10-02,prefeito,2350,8,2124,226,2042,25,57,2042,0
4205555,2016,1,2016-10-02,vereador,2350,8,2124,226,2076,14,34,1972,104
4205605,2016,1,2016-10-02,prefeito,2995,10,2689,306,2628,24,37,2628,0
4205605,2016,1,2016-10-02,vereador,2995,10,2689,306,2597,49,43,2447,150
4205704,2016,1,2016-10-02,prefeito,17078,46,14719,2359,13643,382,694,13643,0
4205704,2016,1,2016-10-02,vereador,17078,46,14719,2359,14087,261,371,13640,447
4205803,2016,1,2016-10-02,prefeito,11203,33,9535,1668,9076,157,302,9076,0
4205803,2016,1,2016-10-02,vereador,11203,33,9535,1668,9124,219,192,8667,457
4205902,2016,1,2016-10-02,prefeito,44336,119,38331,6005,35541,1078,1712,35541,0
4205902,2016,1,2016-10-02,vereador,44336,119,38331,6005,35280,1515,1536,33339,1941
4206009,2016,1,2016-10-02,prefeito,12958,42,12100,858,11538,195,367,11538,0
4206009,2016,1,2016-10-02,vereador,12958,42,12100,858,11630,130,340,11263,367
4206108,2016,1,2016-10-02,prefeito,5789,20,5432,357,5242,62,128,5242,0
4206108,2016,1,2016-10-02,vereador,5789,20,5432,357,5320,43,69,5127,193
4206207,2016,1,2016-10-02,prefeito,8767,25,7884,883,7574,96,214,7574,0
4206207,2016,1,2016-10-02,vereador,8767,25,7884,883,7651,92,141,7336,315
4206306,2016,1,2016-10-02,prefeito,14574,39,13269,1305,12697,193,379,12697,0
4206306,2016,1,2016-10-02,vereador,14574,39,13269,1305,12058,414,797,11597,461
4206405,2016,1,2016-10-02,prefeito,8796,28,7990,806,7595,139,256,7595,0
4206405,2016,1,2016-10-02,vereador,8796,28,7990,806,7781,100,109,7457,324
4206504,2016,1,2016-10-02,prefeito,28467,80,24434,4033,22745,583,1106,22745,0
4206504,2016,1,2016-10-02,vereador,28467,80,24434,4033,22708,962,764,21583,1125
4206603,2016,1,2016-10-02,prefeito,4056,14,3585,471,3415,50,120,3415,0
4206603,2016,1,2016-10-02,vereador,4056,14,3585,471,3467,54,64,3317,150
4206652,2016,1,2016-10-02,prefeito,5252,17,4894,358,4719,63,112,4719,0
4206652,2016,1,2016-10-02,vereador,5252,17,4894,358,4752,72,70,4519,233
4206702,2016,1,2016-10-02,prefeito,16458,50,14046,2412,12894,539,613,12894,0
4206702,2016,1,2016-10-02,vereador,16458,50,14046,2412,13167,515,364,12447,720
4206751,2016,1,2016-10-02,prefeito,1859,6,1709,150,1686,8,15,1686,0
4206751,2016,1,2016-10-02,vereador,1859,6,1709,150,1683,10,16,1619,64
4206801,2016,1,2016-10-02,prefeito,3049,13,2804,245,2715,26,63,2715,0
4206801,2016,1,2016-10-02,vereador,3049,13,2804,245,2759,16,29,2669,90
4206900,2016,1,2016-10-02,prefeito,14530,41,12265,2265,11427,310,528,11427,0
4206900,2016,1,2016-10-02,vereador,14530,41,12265,2265,11476,403,386,10773,703
4207007,2016,1,2016-10-02,prefeito,39026,110,33892,5134,30815,1357,1720,30815,0
4207007,2016,1,2016-10-02,vereador,39026,110,33892,5134,31592,1201,1099,30163,1429
4207106,2016,1,2016-10-02,prefeito,10958,29,9470,1488,8642,259,569,8642,0
4207106,2016,1,2016-10-02,vereador,10958,29,9470,1488,9052,170,248,8673,379
4207205,2016,1,2016-10-02,prefeito,10345,32,8792,1553,5082,170,3540,5082,0
4207205,2016,1,2016-10-02,vereador,10345,32,8792,1553,8494,130,168,8073,421
4207304,2016,1,2016-10-02,prefeito,34751,96,28822,5929,26246,844,1732,26246,0
4207304,2016,1,2016-10-02,vereador,34751,96,28822,5929,27065,722,1035,25919,1146
4207403,2016,1,2016-10-02,prefeito,4608,12,4299,309,4146,63,90,4146,0
4207403,2016,1,2016-10-02,vereador,4608,12,4299,309,4218,32,49,4049,169
4207502,2016,1,2016-10-02,prefeito,43174,112,36566,6608,33023,1394,2149,33023,0
4207502,2016,1,2016-10-02,vereador,43174,112,36566,6608,32502,1941,2123,30394,2108
4207577,2016,1,2016-10-02,prefeito,2856,8,2678,178,2591,28,59,2591,0
4207577,2016,1,2016-10-02,vereador,2856,8,2678,178,2622,25,31,2516,106
4207601,2016,1,2016-10-02,prefeito,3773,16,3518,255,3403,34,81,3403,0
4207601,2016,1,2016-10-02,vereador,3773,16,3518,255,3418,33,67,3262,156
4207650,2016,1,2016-10-02,prefeito,7027,28,6345,682,6164,81,100,6164,0
4207650,2016,1,2016-10-02,vereador,7027,28,6345,682,6146,111,88,5834,312
4207684,2016,1,2016-10-02,prefeito,5081,13,4624,457,4378,90,156,4378,0
4207684,2016,1,2016-10-02,vereador,5081,13,4624,457,4500,71,53,4249,251
4207700,2016,1,2016-10-02,prefeito,5917,21,5454,463,5284,50,120,5284,0
4207700,2016,1,2016-10-02,vereador,5917,21,5454,463,5354,50,50,5076,278
4207759,2016,1,2016-10-02,prefeito,3853,12,3647,206,3561,32,54,3561,0
4207759,2016,1,2016-10-02,vereador,3853,12,3647,206,3602,19,26,3284,318
4207809,2016,1,2016-10-02,prefeito,7303,26,6617,686,6424,74,119,6424,0
4207809,2016,1,2016-10-02,vereador,7303,26,6617,686,6412,109,96,6113,299
4207858,2016,1,2016-10-02,prefeito,1945,6,1859,86,1800,24,35,1800,0
4207858,2016,1,2016-10-02,vereador,1945,6,1859,86,1827,11,21,1757,70
4207908,2016,1,2016-10-02,prefeito,7961,30,7015,946,6770,78,167,6770,0
4207908,2016,1,2016-10-02,vereador,7961,30,7015,946,6625,78,312,6325,300
4208005,2016,1,2016-10-02,prefeito,6021,22,5266,755,5112,38,116,5112,0
4208005,2016,1,2016-10-02,vereador,6021,22,5266,755,5118,56,92,4885,233
4208104,2016,1,2016-10-02,prefeito,16303,44,13685,2618,10873,380,2432,10873,0
4208104,2016,1,2016-10-02,vereador,16303,44,13685,2618,12741,522,422,12062,679
4208203,2016,1,2016-10-02,prefeito,143131,397,117462,25669,105454,4398,7610,105454,0
4208203,2016,1,2016-10-02,vereador,143131,397,117462,25669,106499,5477,5486,101413,5086
4208302,2016,1,2016-10-02,prefeito,37778,101,31229,6549,28760,885,1584,28760,0
4208302,2016,1,2016-10-02,vereador,37778,101,31229,6549,29055,977,1197,27861,1194
4208401,2016,1,2016-10-02,prefeito,11991,37,10625,1366,10237,165,223,10237,0
4208401,2016,1,2016-10-02,vereador,11991,37,10625,1366,10251,198,176,9804,447
4208450,2016,1,2016-10-02,prefeito,13788,39,11165,2623,10276,323,566,10276,0
4208450,2016,1,2016-10-02,vereador,13788,39,11165,2623,10615,240,310,10196,419
4208500,2016,1,2016-10-02,prefeito,17876,52,15996,1880,15181,268,547,15181,0
4208500,2016,1,2016-10-02,vereador,17876,52,15996,1880,14839,363,794,14045,794
4208609,2016,1,2016-10-02,prefeito,3815,16,3593,222,3491,42,60,3491,0
4208609,2016,1,2016-10-02,vereador,3815,16,3593,222,3517,30,46,3366,151
4208708,2016,1,2016-10-02,prefeito,9150,26,8462,688,8267,59,136,8267,0
4208708,2016,1,2016-10-02,vereador,9150,26,8462,688,8281,75,106,7867,414
4208807,2016,1,2016-10-02,prefeito,14360,42,12592,1768,11868,267,457,11868,0
4208807,2016,1,2016-10-02,vereador,14360,42,12592,1768,12151,193,248,11287,864
4208906,2016,1,2016-10-02,prefeito,114349,311,96690,17659,84864,4667,7159,84864,0
4208906,2016,1,2016-10-02,vereador,114349,311,96690,17659,84251,6446,5993,80282,3969
4208955,2016,1,2016-10-02,prefeito,1580,6,1519,61,1483,9,27,1483,0
4208955,2016,1,2016-10-02,vereador,1580,6,1519,61,1506,5,8,1476,30
4209003,2016,1,2016-10-02,prefeito,21841,65,18286,3555,17491,304,491,17491,0
4209003,2016,1,2016-10-02,vereador,21841,65,18286,3555,17234,589,463,16317,917
4209102,2016,1,2016-10-02,prefeito,372551,1129,341001,31550,305939,13099,21963,305939,0
4209102,2016,1,2016-10-02,vereador,372551,1129,341001,31550,293916,22464,24621,277801,16115
4209151,2016,1,2016-10-02,prefeito,4164,11,3786,378,3669,34,83,3669,0
4209151,2016,1,2016-10-02,vereador,4164,11,3786,378,3681,35,70,3445,236
4209177,2016,1,2016-10-02,prefeito,2050,8,1928,122,1892,8,28,1892,0
4209177,2016,1,2016-10-02,vereador,2050,8,1928,122,1890,18,20,1811,79
4209201,2016,1,2016-10-02,prefeito,2088,8,1940,148,1884,26,30,1884,0
4209201,2016,1,2016-10-02,vereador,2088,8,1940,148,1880,26,34,1777,103
4209300,2016,1,2016-10-02,prefeito,122076,338,100952,21124,92616,3313,5023,92616,0
4209300,2016,1,2016-10-02,vereador,122076,338,100952,21124,93334,4350,3268,88010,5324
4209409,2016,1,2016-10-02,prefeito,34257,108,28859,5398,26600,959,1300,26600,0
4209409,2016,1,2016-10-02,vereador,34257,108,28859,5398,27181,798,880,26104,1077
4209458,2016,1,2016-10-02,prefeito,1760,6,1663,97,1614,22,27,1614,0
4209458,2016,1,2016-10-02,vereador,1760,6,1663,97,1621,25,17,1575,46
4209508,2016,1,2016-10-02,prefeito,5562,17,5196,366,5042,57,97,5042,0
4209508,2016,1,2016-10-02,vereador,5562,17,5196,366,5043,62,91,4506,537
4209607,2016,1,2016-10-02,prefeito,12413,41,11190,1223,10702,137,351,10702,0
4209607,2016,1,2016-10-02,vereador,12413,41,11190,1223,10516,135,539,10034,482
4209706,2016,1,2016-10-02,prefeito,9166,33,7621,1545,7195,190,236,7195,0
4209706,2016,1,2016-10-02,vereador,9166,33,7621,1545,7289,178,154,6878,411
4209805,2016,1,2016-10-02,prefeito,3084,9,2920,164,2846,16,58,2846,0
4209805,2016,1,2016-10-02,vereador,3084,9,2920,164,2885,16,19,2758,127
4209854,2016,1,2016-10-02,prefeito,3732,18,3398,334,3305,29,64,3305,0
4209854,2016,1,2016-10-02,vereador,3732,18,3398,334,3299,36,63,3157,142
4209904,2016,1,2016-10-02,prefeito,8294,24,7341,953,7069,95,177,7069,0
4209904,2016,1,2016-10-02,vereador,8294,24,7341,953,6738,178,425,6319,419
4210001,2016,1,2016-10-02,prefeito,8824,25,8062,762,7794,93,175,7794,0
4210001,2016,1,2016-10-02,vereador,8824,25,8062,762,7752,127,183,7435,317
4210035,2016,1,2016-10-02,prefeito,4902,14,4408,494,4260,54,94,4260,0
4210035,2016,1,2016-10-02,vereador,4902,14,4408,494,4206,53,149,3977,229
4210050,2016,1,2016-10-02,prefeito,1958,7,1833,125,1760,24,49,1760,0
4210050,2016,1,2016-10-02,vereador,1958,7,1833,125,1787,21,25,1696,91
4210100,2016,1,2016-10-02,prefeito,42678,122,35166,7512,31248,1497,2421,31248,0
4210100,2016,1,2016-10-02,vereador,42678,122,35166,7512,31111,2192,1863,29610,1501
4210209,2016,1,2016-10-02,prefeito,3060,11,2891,169,2803,18,70,2803,0
4210209,2016,1,2016-10-02,vereador,3060,11,2891,169,2859,16,16,2743,116
4210308,2016,1,2016-10-02,prefeito,5897,19,5349,548,5100,96,153,5100,0
4210308,2016,1,2016-10-02,vereador,5897,19,5349,548,5192,68,89,4923,269
4210407,2016,1,2016-10-02,prefeito,6156,17,5759,397,5582,63,114,5582,0
4210407,2016,1,2016-10-02,vereador,6156,17,5759,397,5630,54,75,5398,232
4210506,2016,1,2016-10-02,prefeito,18242,54,15784,2458,14965,336,483,14965,0
4210506,2016,1,2016-10-02,vereador,18242,54,15784,2458,14904,449,431,14182,722
4210555,2016,1,2016-10-02,prefeito,2202,9,2133,69,2100,7,26,2100,0
4210555,2016,1,2016-10-02,vereador,2202,9,2133,69,2112,12,9,2038,74
4210605,2016,1,2016-10-02,prefeito,12589,37,11232,1357,10025,334,873,10025,0
4210605,2016,1,2016-10-02,vereador,12589,37,11232,1357,10654,242,336,10185,469
4210704,2016,1,2016-10-02,prefeito,2603,13,2248,355,2121,38,89,2121,0
4210704,2016,1,2016-10-02,vereador,2603,13,2248,355,2205,16,27,2104,101
4210803,2016,1,2016-10-02,prefeito,5936,18,5426,510,5247,42,137,5247,0
4210803,2016,1,2016-10-02,vereador,5936,18,5426,510,5298,54,74,5083,215
4210852,2016,1,2016-10-02,prefeito,2410,9,2243,167,2190,20,33,2190,0
4210852,2016,1,2016-10-02,vereador,2410,9,2243,167,2196,13,34,2102,94
4210902,2016,1,2016-10-02,prefeito,3387,11,3193,194,3118,18,57,3118,0
4210902,2016,1,2016-10-02,vereador,3387,11,3193,194,3115,37,41,2670,445
4211009,2016,1,2016-10-02,prefeito,7587,29,6804,783,6592,74,138,6592,0
4211009,2016,1,2016-10-02,vereador,7587,29,6804,783,6637,69,98,6344,293
4211058,2016,1,2016-10-02,prefeito,7371,23,6323,1048,6047,102,174,6047,0
4211058,2016,1,2016-10-02,vereador,7371,23,6323,1048,6068,118,137,5738,330
4211108,2016,1,2016-10-02,prefeito,7052,19,5986,1066,5715,80,191,5715,0
4211108,2016,1,2016-10-02,vereador,7052,19,5986,1066,5800,79,107,5493,307
4211207,2016,1,2016-10-02,prefeito,12993,36,11653,1340,11041,232,380,11041,0
4211207,2016,1,2016-10-02,vereador,12993,36,11653,1340,11224,221,208,10705,519
4211256,2016,1,2016-10-02,prefeito,3077,8,2892,185,2794,29,69,2794,0
4211256,2016,1,2016-10-02,vereador,3077,8,2892,185,2843,14,35,2725,118
4211306,2016,1,2016-10-02,prefeito,46320,124,37902,8418,34518,1448,1936,34518,0
4211306,2016,1,2016-10-02,vereador,46320,124,37902,8418,34564,1874,1464,32470,2094
4211405,2016,1,2016-10-02,prefeito,3827,11,3549,278,3414,53,82,3414,0
4211405,2016,1,2016-10-02,vereador,3827,11,3549,278,3474,43,32,3313,161
4211454,2016,1,2016-10-02,prefeito,4024,15,3755,269,3664,32,59,3664,0
4211454,2016,1,2016-10-02,vereador,4024,15,3755,269,3662,40,53,3507,155
4211504,2016,1,2016-10-02,prefeito,9932,31,9148,784,8623,174,351,8623,0
4211504,2016,1,2016-10-02,vereador,9932,31,9148,784,8782,173,193,8393,389
4211603,2016,1,2016-10-02,prefeito,11878,34,10791,1087,10422,146,223,10422,0
4211603,2016,1,2016-10-02,vereador,11878,34,10791,1087,10432,158,201,9985,447
4211652,2016,1,2016-10-02,prefeito,2555,7,2377,178,2302,36,39,2302,0
4211652,2016,1,2016-10-02,vereador,2555,7,2377,178,2325,24,28,2237,88
4211702,2016,1,2016-10-02,prefeito,18519,55,16366,2153,15558,285,523,15558,0
4211702,2016,1,2016-10-02,vereador,18519,55,16366,2153,15558,382,426,14836,722
4211751,2016,1,2016-10-02,prefeito,13335,39,11908,1427,11510,116,282,11510,0
4211751,2016,1,2016-10-02,vereador,13335,39,11908,1427,11652,129,127,11221,431
